Source Name	Summary	Module
SLE114B	0.5371186140402741	M5.12
SLE48_110602B	0.47811036177169725	M5.12
SLE45_090902B	0.48494114717808395	M5.12
SLE62_030504B	0.4357211435649449	M5.12
SLE41_111502B	0.5425791772058269	M5.12
SLE94_060403B	0.5560027685582827	M5.12
H 27	0.2987980064912992	M5.12
H 30	0.3075307352918161	M5.12
H 45	0.27981592677768563	M5.12
H 46	0.3906602133075026	M5.12
GSM1199352	0.38865502339308455	M5.12
GSM1199353	0.5065777942345753	M5.12
GSM1199354	0.43113673281848575	M5.12
GSM1199355	0.42814951280837005	M5.12
GSM1199356	0.5182770408324543	M5.12
GSM1199357	0.4762731547841849	M5.12
GSM1199358	0.5976455091928685	M5.12
GSM1199359	0.36405006654723576	M5.12
GSM1199360	0.7075411610512203	M5.12
GSM1199361	0.36103484801815267	M5.12
GSM1199362	0.44298910338490116	M5.12
GSM1199363	0.5525875227636096	M5.12
GSM1199364	0.32059617271935514	M5.12
GSM1199365	0.5061225662265104	M5.12
GSM1199367	0.5952015082595147	M5.12
GSM1199369	0.404932699587914	M5.12
GSM1199373	0.42769473959881305	M5.12
GSM1199376	0.5338988201881564	M5.12
GSM1199379	0.2804025752842405	M5.12
GSM1199381	0.2308925105885128	M5.12
GSM1199384	0.2419725242940472	M5.12
GSM1199386	0.25748759885907424	M5.12
GSM1199388	0.5123858473467034	M5.12
GSM1199391	0.4154029244301369	M5.12
GSM1199394	0.2959967082497226	M5.12
GSM1199396	0.500098411319345	M5.12
GSM1199398	0.5797988565672626	M5.12
GSM1199399	0.5839315708411421	M5.12
GSM1199400	0.3453210023080733	M5.12
GSM1199401	0.5774265230935782	M5.12
GSM1199402	0.4663331613459012	M5.12
GSM1199403	0.37788923813979697	M5.12
GSM1199404	0.5653123692132318	M5.12
GSM1199405	0.4997541151584639	M5.12
GSM1199406	0.8579233984117506	M5.12
GSM1199407	0.6973099680348399	M5.12
GSM1199408	0.2918497278211889	M5.12
GSM1199409	0.23462727022617066	M5.12
GSM1199410	0.3212338378596677	M5.12
GSM1199411	0.443615852006062	M5.12
GSM1199412	0.38638188506561	M5.12
GSM1199413	0.24678052651118068	M5.12
GSM1199414	0.42610210778560104	M5.12
GSM1199415	0.23542029807783668	M5.12
GSM1199416	0.6513507198141574	M5.12
GSM1199417	0.4108189644799201	M5.12
GSM1199418	0.3308101906955622	M5.12
GSM1199419	0.5016566336466581	M5.12
GSM1199420	0.5216900875374109	M5.12
GSM1199421	0.388150957633184	M5.12
GSM1199422	0.5727757695874256	M5.12
GSM1199423	0.4581364695749382	M5.12
GSM1199424	0.41872549332492753	M5.12
GSM1199425	0.42910013674730874	M5.12
GSM1199426	0.3332894076894152	M5.12
GSM1199427	0.45143261172120397	M5.12
GSM1199428	0.29997154662803216	M5.12
GSM1199429	0.41807458605313463	M5.12
GSM1199430	0.3089929012710823	M5.12
GSM1199431	0.3006007959027908	M5.12
GSM1199432	0.579432216600613	M5.12
GSM1199433	0.24612695673016374	M5.12
GSM1199434	0.42141844446899857	M5.12
GSM1199435	0.43884004361357193	M5.12
GSM1199436	0.23050892277833912	M5.12
GSM1199437	0.3085644457584524	M5.12
GSM1199438	0.506395180578391	M5.12
GSM1199439	0.3770188857160594	M5.12
GSM1199440	0.29432201665416075	M5.12
GSM1199441	0.4273021730831415	M5.12
GSM1199442	0.5345522485594174	M5.12
GSM1199443	0.2824506162334555	M5.12
GSM1199444	0.3883672441894124	M5.12
GSM1199445	0.3726472564172429	M5.12
GSM1199446	0.4964008666761925	M5.12
GSM1199447	0.4877144599768359	M5.12
GSM1199448	0.419171434514699	M5.12
GSM1199449	0.487601561837873	M5.12
GSM1199450	0.2348751065642051	M5.12
GSM1199451	0.347541468228202	M5.12
GSM1199452	0.4817891705620091	M5.12
GSM1199453	0.44999263778865367	M5.12
GSM1199454	0.45646976475193357	M5.12
GSM1199455	0.7274609104718683	M5.12
GSM1199456	0.4919101556420179	M5.12
GSM1199457	0.5654071063393693	M5.12
GSM1199458	0.4764013346521915	M5.12
GSM1199459	0.5152487318306951	M5.12
GSM1199460	0.6417802152189941	M5.12
GSM1199461	0.5215621310759593	M5.12
GSM1199462	0.5392303910504014	M5.12
GSM1199463	0.3562714253635047	M5.12
GSM1199464	0.3622358028369724	M5.12
GSM1199465	0.4943087210934037	M5.12
GSM1199466	0.5414606259834376	M5.12
GSM1199467	0.4189550944021009	M5.12
GSM1199468	0.2387165546648556	M5.12
GSM1199469	0.20117683651380985	M5.12
GSM1199470	0.5031393873839249	M5.12
GSM1199471	0.44506090221157657	M5.12
GSM1199472	0.4453908393625247	M5.12
GSM1199473	0.2818364908260864	M5.12
GSM1199474	0.5827306004134623	M5.12
GSM1199475	0.7290829207616935	M5.12
GSM1199476	0.488458209743839	M5.12
GSM1199477	0.39522759801395907	M5.12
GSM1199478	0.5616383954346966	M5.12
GSM1199479	0.4246512526385933	M5.12
GSM1199480	0.749342324541511	M5.12
GSM1199481	0.5859744940622728	M5.12
GSM1199482	0.44647310786798994	M5.12
GSM1199483	0.6490624318742857	M5.12
GSM1199484	0.3541842611839611	M5.12
GSM1199485	0.5467451291451727	M5.12
GSM1199486	0.3968710375179075	M5.12
GSM1199487	0.37429281500821465	M5.12
GSM1199488	0.2674911645284003	M5.12
GSM1199489	0.2727651583096454	M5.12
GSM1199490	0.2360304794544484	M5.12
GSM1199491	0.36888709104112244	M5.12
GSM1199492	0.2904432699001652	M5.12
GSM1199493	0.8129151282202501	M5.12
GSM1199494	0.37716809364223297	M5.12
GSM1199495	0.2684881165785465	M5.12
GSM1199496	0.46556167442560176	M5.12
GSM1199497	0.7636029514634705	M5.12
GSM1199498	0.4493767255477537	M5.12
GSM1199499	0.44980861030755004	M5.12
GSM1199500	0.7562340345093461	M5.12
GSM1199501	0.44783094826460745	M5.12
GSM1199502	0.3895491342651938	M5.12
GSM1199503	0.6201420277064212	M5.12
GSM1199504	0.6341829400896256	M5.12
GSM1199505	0.4241963906741482	M5.12
GSM1199506	0.5859990035690921	M5.12
GSM1199507	0.4356798974127712	M5.12
GSM1199508	0.3025233578254413	M5.12
GSM1199509	0.3838095499225079	M5.12
GSM1199510	0.5062140019504544	M5.12
GSM1199511	0.40522112200916816	M5.12
GSM1199512	0.33199666863882527	M5.12
GSM1199513	0.5457679887014675	M5.12
GSM1199514	0.5592764158350967	M5.12
GSM1199515	0.47403461952963594	M5.12
GSM1199516	0.3693726917680006	M5.12
GSM1199517	0.582765985995669	M5.12
GSM1199518	0.2804787859563616	M5.12
GSM1199519	0.5245148410475897	M5.12
GSM1199520	0.40445945282547996	M5.12
GSM1199521	0.5970219581349565	M5.12
GSM1199522	0.43700115291850977	M5.12
GSM1199523	0.29536214754125134	M5.12
GSM1199524	0.21905244397441118	M5.12
GSM1199525	0.3953349481224514	M5.12
GSM1199526	0.21656398533790092	M5.12
GSM1199527	0.6171409516077134	M5.12
GSM1199528	0.38921491068505576	M5.12
GSM1199529	0.33130493546453726	M5.12
GSM1199530	0.6683918936255779	M5.12
GSM1199531	0.30891937267493763	M5.12
GSM1199532	0.7154583854369807	M5.12
GSM1199533	0.4022749670473249	M5.12
GSM1199534	0.467003161454677	M5.12
GSM1199535	0.4703425971209	M5.12
GSM1199536	0.4209829310997152	M5.12
GSM1199537	0.7707373456267231	M5.12
GSM1199538	0.4230544755759499	M5.12
GSM1199539	0.6421957849871848	M5.12
GSM1199540	0.6950994162772968	M5.12
GSM1199541	0.5137569707167958	M5.12
GSM1199542	0.4720729589704105	M5.12
GSM1199543	0.4454902206662967	M5.12
GSM1199544	0.26420061580994936	M5.12
GSM1199545	0.2656729568999799	M5.12
GSM1199546	0.34787584443471314	M5.12
GSM1199547	0.5716522187520797	M5.12
GSM1199548	0.3019165350691417	M5.12
GSM1594219	0.32499560141674144	M5.12
GSM1594220	0.29171594435370896	M5.12
GSM1594221	0.2717183626971351	M5.12
GSM1594222	0.2380141587975171	M5.12
GSM1594223	0.22906960048749886	M5.12
GSM1594224	0.2243648214570039	M5.12
GSM1594225	0.2871938036819581	M5.12
GSM1594226	0.2531911131086232	M5.12
GSM1594227	0.27036418087763353	M5.12
GSM1594228	0.2633899322989392	M5.12
GSM1594229	0.3018443913172076	M5.12
GSM1594230	0.27631036710812695	M5.12
GSM1594231	0.27391911132520885	M5.12
GSM1594232	0.2850826857213674	M5.12
GSM1594233	0.3108662154369566	M5.12
GSM1594234	0.27166442574208677	M5.12
GSM1594235	0.25370412335068154	M5.12
GSM1594236	0.3787701825848676	M5.12
GSM1594237	0.2847956416242456	M5.12
GSM1594238	0.2647511350203427	M5.12
GSM1594239	0.21814569486263916	M5.12
GSM1594240	0.24125489049978585	M5.12
GSM1594241	0.33103647130751207	M5.12
GSM1594244	0.510482697606865	M5.12
GSM1594247	0.23935000216616406	M5.12
GSM1594250	0.27396396969702674	M5.12
GSM1594253	0.3189497981534121	M5.12
GSM1594254	0.1828432858377637	M5.12
GSM1594255	0.26780440096779856	M5.12
GSM1594256	0.25587948309005304	M5.12
GSM1594257	0.21787200647654165	M5.12
GSM1594258	0.3165541757219578	M5.12
GSM1594259	0.2832363585544985	M5.12
GSM1594260	0.30804703363029506	M5.12
GSM1594261	0.30769897150041237	M5.12
GSM1594262	0.24966356213426996	M5.12
GSM1594263	0.19612227725808376	M5.12
GSM1594264	0.27694647166554603	M5.12
GSM1594265	0.25129518634240816	M5.12
GSM1594266	0.2717578405596621	M5.12
GSM1594267	0.2830158105895909	M5.12
GSM1594268	0.4216879425223853	M5.12
GSM1594269	0.3960185009625708	M5.12
GSM1594270	0.47101321548215497	M5.12
GSM1594271	0.5050971337460949	M5.12
GSM1594272	0.5965817624406231	M5.12
GSM1594273	0.34736984300491675	M5.12
GSM1594274	0.35028599368881064	M5.12
GSM1594275	0.49959397780885906	M5.12
GSM1594276	0.5406973544820147	M5.12
GSM1594277	0.5503695971288035	M5.12
GSM1594278	0.5116228517407916	M5.12
GSM1594279	0.365344978941523	M5.12
GSM1594280	0.3839310168455654	M5.12
GSM1594281	0.49648157584951025	M5.12
GSM1594282	0.5019686891258824	M5.12
GSM1594283	0.4078137918703963	M5.12
GSM1594284	0.4055161718775118	M5.12
GSM1594285	0.6701733639279116	M5.12
GSM1594286	0.3419657861350467	M5.12
GSM1594287	0.5471957743564684	M5.12
GSM1594288	0.6675948647652906	M5.12
GSM1594289	0.3896872651431158	M5.12
GSM1594290	0.46303679705769424	M5.12
GSM1594291	0.486870620021452	M5.12
GSM1594292	0.5375386669579839	M5.12
GSM1594293	0.46583834288565307	M5.12
GSM1594294	0.4560843206981395	M5.12
GSM1594295	0.3629288400520489	M5.12
GSM1594296	0.4838382995009588	M5.12
GSM1594297	0.3991618832392579	M5.12
GSM1594298	0.45777001128186007	M5.12
GSM1594299	0.4489207243204611	M5.12
GSM1594300	0.43426510361284976	M5.12
GSM1594301	0.40490475160920386	M5.12
GSM1594302	0.4476987254652672	M5.12
GSM1594303	0.33460006599477116	M5.12
GSM1594304	0.5741804453411747	M5.12
GSM1594305	0.42451327404234485	M5.12
GSM1594306	0.32897389555394385	M5.12
GSM1594307	0.43153096517807094	M5.12
GSM1594308	0.2592297114961932	M5.12
GSM1594309	0.4685200185036629	M5.12
GSM1594310	0.5509569804526752	M5.12
GSM1594311	0.4168137884814085	M5.12
GSM1594312	0.47132132489100975	M5.12
GSM1594313	0.5070500019210864	M5.12
GSM1594314	0.4656476606256139	M5.12
GSM1594315	0.5287554363707901	M5.12
GSM1594316	0.362621011268666	M5.12
GSM1594317	0.49076619573342484	M5.12
GSM1594318	0.3824622157877742	M5.12
GSM1594319	0.6360728135211103	M5.12
GSM1594320	0.46674300563387555	M5.12
GSM1594321	0.47924864554668267	M5.12
GSM1594322	0.51805790904069	M5.12
GSM1594323	0.3895307974078139	M5.12
GSM1594324	0.5693283362140348	M5.12
GSM1594325	0.4851279761279935	M5.12
GSM1594326	0.3688687988803885	M5.12
GSM1594327	0.46985954652713774	M5.12
GSM1594328	0.2722592416933019	M5.12
GSM1594329	0.40498859677927357	M5.12
GSM1594330	0.3406322987941953	M5.12
GSM1594331	0.42119003412319284	M5.12
GSM1594332	0.5103218009554895	M5.12
GSM1594333	0.33275078209823533	M5.12
GSM1594334	0.5965354870459652	M5.12
GSM1594335	0.4323394729938593	M5.12
GSM1594336	0.428589771305648	M5.12
GSM1594337	0.6200836754157332	M5.12
GSM1594338	0.30441067149376044	M5.12
GSM1594339	0.4484252269231631	M5.12
GSM1594340	0.4943218876885487	M5.12
GSM1594341	0.4118764224503804	M5.12
GSM1594342	0.5341533487443451	M5.12
GSM1594343	0.5559059069071467	M5.12
GSM1594344	0.2551062372206659	M5.12
GSM1594345	0.430318907505149	M5.12
GSM1594346	0.6412918270823504	M5.12
GSM1594347	0.5936168011086804	M5.12
GSM1594348	0.45614285693488915	M5.12
GSM1594349	0.4361821262640345	M5.12
GSM1594350	0.3750613233486731	M5.12
GSM1594351	0.6578869421129656	M5.12
GSM1594352	0.28095520943297353	M5.12
GSM1594353	0.4982070033462801	M5.12
GSM1594354	0.4449520972135033	M5.12
GSM1594355	0.3592053572299107	M5.12
GSM1594356	0.48360491227087127	M5.12
GSM1594357	0.4817932536443996	M5.12
GSM1594358	0.46465838015958116	M5.12
GSM1594359	0.42332736407327376	M5.12
GSM1594360	0.4435775093112076	M5.12
GSM1594361	0.2794931919854324	M5.12
GSM1594362	0.4169618644219513	M5.12
GSM1594363	0.47087451990096274	M5.12
GSM1594364	0.37847306353073656	M5.12
GSM1594365	0.46074777919898946	M5.12
GSM1594366	0.6013646224796197	M5.12
GSM1594367	0.557783473157584	M5.12
GSM1594368	0.3878105847273425	M5.12
GSM1594369	0.455776994746101	M5.12
GSM1594370	0.4926035581968495	M5.12
GSM1594371	0.5583044052803763	M5.12
GSM1594372	0.43496844691575426	M5.12
GSM1594373	0.3037037940811471	M5.12
GSM1594374	0.5351931257440017	M5.12
GSM1594375	0.44180608806662497	M5.12
GSM1594376	0.33794146819745774	M5.12
GSM1594377	0.4797474367725161	M5.12
GSM1594378	0.3033834408281865	M5.12
GSM1594379	0.34695669445360794	M5.12
GSM1594380	0.4818701859953975	M5.12
GSM1594381	0.42497464332593127	M5.12
GSM1594382	0.4265147093897452	M5.12
GSM1594383	0.39523795778372206	M5.12
GSM1594384	0.4852492539790511	M5.12
GSM1594385	0.5452561590151223	M5.12
GSM1594386	0.4839001211317195	M5.12
GSM1594387	0.4554977953269622	M5.12
GSM1594388	0.3814111217539248	M5.12
GSM1594389	0.3097337953771831	M5.12
GSM1594390	0.4851188524017209	M5.12
GSM1594391	0.48301056770393275	M5.12
GSM1594392	0.5262344306266146	M5.12
GSM1594393	0.48672743634520654	M5.12
GSM1594394	0.6366339774571543	M5.12
GSM1594395	0.47373238342212776	M5.12
GSM1594396	0.38585419414765754	M5.12
GSM1594397	0.4476401900418016	M5.12
GSM1594398	0.422933229632818	M5.12
GSM1594399	0.4971674835643905	M5.12
GSM1594400	0.46048865614221784	M5.12
GSM1594401	0.317928680859123	M5.12
GSM1594402	0.4025441574160604	M5.12
GSM1594403	0.3500764576897177	M5.12
GSM1594404	0.48497092393299374	M5.12
GSM1594405	0.549358345912788	M5.12
GSM1594406	0.5187839637228485	M5.12
GSM1594407	0.47981831832112715	M5.12
GSM1594408	0.43724532585414194	M5.12
GSM1594409	0.4927690631467563	M5.12
GSM1594410	0.4460381583837848	M5.12
GSM1594411	0.5592393054032867	M5.12
GSM1594412	0.4047864044688549	M5.12
GSM1594413	0.6189248152061644	M5.12
GSM1594414	0.44632114489176106	M5.12
GSM1594415	0.2758569454705591	M5.12
GSM1594416	0.5503322894382214	M5.12
GSM1594417	0.5605275965842931	M5.12
GSM1594418	0.21186676231136123	M5.12
GSM1594419	0.4607525772291512	M5.12
GSM1594420	0.4402603009888509	M5.12
GSM1594421	0.500744789161629	M5.12
GSM1594422	0.624969351018056	M5.12
GSM1594423	0.36823271932084295	M5.12
GSM1594424	0.5358437706682978	M5.12
GSM1594425	0.4509417304504509	M5.12
GSM1594426	0.29724070483720594	M5.12
GSM1594427	0.4308421243320364	M5.12
GSM1594428	0.3838084484025582	M5.12
GSM1594429	0.427198553479417	M5.12
GSM1594430	0.4800397665986878	M5.12
GSM1594431	0.37816811014244694	M5.12
GSM1594432	0.40224170783504604	M5.12
GSM1594433	0.3126638845355435	M5.12
GSM1594434	0.422295268119368	M5.12
GSM1594435	0.5224674449229011	M5.12
GSM1594436	0.40297861488179537	M5.12
GSM1594437	0.3599987263106739	M5.12
GSM1594438	0.4212778185182121	M5.12
GSM1594439	0.32257650286746725	M5.12
GSM1594440	0.33372226783881737	M5.12
GSM1594441	0.45027419687901665	M5.12
GSM1594442	0.593498687751392	M5.12
GSM1594443	0.4226020334529042	M5.12
GSM1594444	0.45245980129233415	M5.12
GSM1594445	0.47274441703175996	M5.12
GSM1594446	0.3278180792793774	M5.12
GSM1594447	0.5154198561803054	M5.12
GSM1594448	0.389172529105249	M5.12
GSM1594449	0.3204779661712405	M5.12
GSM1594450	0.5151069670299253	M5.12
GSM1594451	0.37857780812562736	M5.12
GSM1594452	0.5500541546215308	M5.12
GSM1594453	0.42341796341874066	M5.12
GSM1594454	0.44389727116812117	M5.12
GSM1594455	0.6339605976707595	M5.12
GSM1594456	0.539382384102986	M5.12
GSM1594457	0.37544620339599083	M5.12
GSM1594458	0.5123839540424362	M5.12
GSM1594459	0.5373453993157883	M5.12
GSM1594460	0.45621925876435887	M5.12
GSM1594461	0.44667818128244646	M5.12
GSM1594462	0.46977824049013367	M5.12
GSM1594463	0.4807671295854996	M5.12
GSM1594464	0.4288366968175986	M5.12
GSM1594465	0.3813407450786618	M5.12
GSM1594466	0.3661643570694315	M5.12
GSM1594467	0.4494943687116887	M5.12
GSM1594468	0.5120387977134255	M5.12
GSM1594469	0.5263014536959086	M5.12
GSM1594470	0.420906086046397	M5.12
GSM1594471	0.40232609606829106	M5.12
GSM1594472	0.3717296562590853	M5.12
GSM1594473	0.28555438400555117	M5.12
GSM1594474	0.5466029408028796	M5.12
GSM1594475	0.5684930238781662	M5.12
GSM1594476	0.5309055354242683	M5.12
GSM1594477	0.5041743271972926	M5.12
GSM1594478	0.43819375609954425	M5.12
GSM1594479	0.3970118010498766	M5.12
GSM1594480	0.4260658132586866	M5.12
GSM1594481	0.44952938181703966	M5.12
GSM1594482	0.5412157787318361	M5.12
GSM1594483	0.449707188519794	M5.12
GSM1594484	0.46480338521638015	M5.12
GSM1594485	0.3554228665514949	M5.12
GSM1594486	0.39816174098895973	M5.12
GSM1594487	0.5996905942305947	M5.12
GSM1594488	0.4319747452190882	M5.12
GSM1594489	0.43106517617117257	M5.12
GSM1594490	0.5323521807117892	M5.12
GSM1594491	0.6177154752816714	M5.12
GSM1594492	0.5356649233559019	M5.12
GSM1594493	0.5443254750021095	M5.12
GSM1594494	0.2813068270472846	M5.12
GSM1594495	0.31200604758395045	M5.12
GSM1594496	0.3881821708758595	M5.12
GSM1594497	0.5741793020901512	M5.12
GSM1594498	0.38150852174964744	M5.12
GSM1594499	0.3687420868020199	M5.12
GSM1594500	0.35940959041204373	M5.12
GSM1594501	0.5753213443100851	M5.12
GSM1594502	0.3526506312829234	M5.12
GSM1594503	0.5423640221243393	M5.12
GSM1594504	0.42525892257611986	M5.12
GSM1594505	0.5817062163704558	M5.12
GSM1594506	0.4371040489934423	M5.12
GSM1594507	0.4485594148685716	M5.12
GSM1594508	0.4172914451868899	M5.12
GSM1594509	0.4919044276211326	M5.12
GSM1594510	0.4162184759355602	M5.12
GSM1594511	0.4344906720943963	M5.12
GSM1594512	0.48721976594116495	M5.12
GSM1594513	0.403537284910059	M5.12
GSM1594514	0.526315078445413	M5.12
GSM1594515	0.4051772142104853	M5.12
GSM1594516	0.4929895431942573	M5.12
GSM1594517	0.4074869366216619	M5.12
GSM1594518	0.5717809108101032	M5.12
GSM1594519	0.5260883979141552	M5.12
GSM1594520	0.5654354298816847	M5.12
GSM1594521	0.5759303742727071	M5.12
GSM1594522	0.4184008789343795	M5.12
GSM1594523	0.5654833347317887	M5.12
GSM1594524	0.3183499265338512	M5.12
GSM1594525	0.3356183690009494	M5.12
GSM1594526	0.46709505174893357	M5.12
GSM1594527	0.36821222434837814	M5.12
GSM1594528	0.4147921066630405	M5.12
GSM1594529	0.3892342015884966	M5.12
GSM1594530	0.45061337438959337	M5.12
GSM1594531	0.4411731120531115	M5.12
GSM1594532	0.3696698940706464	M5.12
GSM1594533	0.4174006124760236	M5.12
GSM1594534	0.4797214038108316	M5.12
GSM1594535	0.5481143984140248	M5.12
GSM1594536	0.4247455314174505	M5.12
GSM1594537	0.5801013480318845	M5.12
GSM1594538	0.42955532410972475	M5.12
GSM1594539	0.5071720194002073	M5.12
GSM1594540	0.43183022234456	M5.12
GSM1594541	0.6607166581773923	M5.12
GSM1594542	0.44170695665575954	M5.12
GSM1594543	0.44479692352109185	M5.12
GSM1594544	0.47797790936753487	M5.12
GSM1594545	0.5784019766842489	M5.12
GSM1594546	0.3483050234547675	M5.12
GSM1594547	0.2434012985975119	M5.12
GSM1594548	0.5272034525087073	M5.12
GSM1594549	0.5307521303048247	M5.12
GSM1594550	0.533225671575169	M5.12
GSM1594551	0.5384558924887619	M5.12
GSM1594552	0.6031452420521073	M5.12
GSM1594553	0.6103134259655698	M5.12
GSM1594554	0.42342431631659466	M5.12
GSM1594555	0.42189085383690533	M5.12
GSM1594556	0.48733393631209143	M5.12
GSM1594557	0.4489453360523112	M5.12
GSM1594558	0.39818202623759963	M5.12
GSM1594559	0.5131303127381619	M5.12
GSM1594560	0.5315188090703337	M5.12
GSM1594561	0.5762374808538274	M5.12
GSM1594562	0.2633054994300072	M5.12
GSM1594563	0.27806476595119906	M5.12
GSM1594564	0.5336825596184336	M5.12
GSM1594565	0.4295364157759209	M5.12
GSM1594566	0.2643323941388755	M5.12
GSM1594567	0.6035542927672269	M5.12
GSM1594568	0.24335940075346638	M5.12
GSM1594569	0.2863448152393432	M5.12
GSM1594570	0.2801591180056688	M5.12
GSM1594571	0.47310455614086033	M5.12
GSM1594572	0.31997051400696047	M5.12
GSM1594573	0.4196722152196797	M5.12
GSM1594574	0.48668945774150363	M5.12
GSM1594575	0.6018707077564573	M5.12
GSM1594576	0.2394465536110293	M5.12
GSM1594577	0.20261001070184143	M5.12
GSM1594578	0.2531994233401366	M5.12
GSM1594579	0.2885776986621857	M5.12
GSM1594580	0.2010611535556376	M5.12
GSM1594581	0.35217734537276896	M5.12
GSM1594582	0.2605057338943695	M5.12
GSM1594583	0.23814854521851705	M5.12
GSM1594584	0.23604268179599308	M5.12
GSM1594585	0.3291500923231882	M5.12
GSM1594586	0.22694792788948787	M5.12
GSM1594587	0.38796215295071496	M5.12
GSM1594588	0.33857069536932305	M5.12
GSM1594589	0.247826378482667	M5.12
GSM1594590	0.24714841397837353	M5.12
GSM1594591	0.290333246429348	M5.12
GSM1594592	0.22203224086543583	M5.12
GSM1594593	0.29203204710527125	M5.12
GSM1594594	0.28806262117185893	M5.12
GSM1594595	0.26531189873599303	M5.12
GSM1594596	0.24155253001395494	M5.12
GSM1594597	0.3914683425869977	M5.12
GSM1594598	0.2893298639299747	M5.12
GSM1594599	0.2543250477620536	M5.12
GSM1594600	0.2842094857682344	M5.12
GSM1594601	0.2595591901025471	M5.12
GSM1594602	0.2877897398527087	M5.12
GSM1594603	0.2840613963631144	M5.12
GSM1594604	0.29861485470589877	M5.12
GSM1594605	0.4347408902065627	M5.12
GSM1594606	0.4176423582782264	M5.12
GSM1594607	0.4577628759152702	M5.12
GSM1594608	0.38498155869979955	M5.12
GSM1594609	0.26208581525776936	M5.12
GSM1594610	0.40928403651429496	M5.12
GSM1594611	0.47945630424777647	M5.12
GSM1594612	0.6330254657916452	M5.12
GSM1594613	0.4657931265602719	M5.12
GSM1594614	0.5551680281174995	M5.12
GSM1594615	0.441808853346893	M5.12
GSM1594616	0.5131234874308866	M5.12
GSM1594617	0.2788977556915956	M5.12
GSM1594618	0.46775354736663866	M5.12
GSM1594619	0.6224659003482782	M5.12
GSM1594620	0.45814629886518293	M5.12
GSM1594621	0.31297082089575823	M5.12
GSM1594622	0.5376196773506413	M5.12
GSM1594623	0.38445451477144726	M5.12
GSM1594624	0.450112458524674	M5.12
GSM1594625	0.34101751956953763	M5.12
GSM1594626	0.5098575154050523	M5.12
GSM1594627	0.47251119616557524	M5.12
GSM1594628	0.38124138258703416	M5.12
GSM1594629	0.489476939857382	M5.12
GSM1594630	0.3525083562090228	M5.12
GSM1594631	0.2815720229838132	M5.12
GSM1594632	0.36810973236499767	M5.12
GSM1594633	0.5795917906630889	M5.12
GSM1594634	0.49602007007557664	M5.12
GSM1594635	0.32279808788505365	M5.12
GSM1594636	0.482492208085752	M5.12
GSM1594637	0.3453980977219974	M5.12
GSM1594638	0.3456237601251547	M5.12
GSM1594639	0.4633824741806946	M5.12
GSM1594640	0.49351411763695374	M5.12
GSM1594641	0.39135942999248896	M5.12
GSM1594642	0.5208704092568937	M5.12
GSM1594643	0.5582185648682269	M5.12
GSM1594644	0.5531997502126632	M5.12
GSM1594645	0.5185236722819228	M5.12
GSM1594646	0.43778908907250486	M5.12
GSM1594647	0.4445365641678323	M5.12
GSM1594648	0.6590918268117386	M5.12
GSM1594649	0.23751442183597718	M5.12
GSM1594650	0.2832461586329479	M5.12
GSM1594651	0.5255904593657142	M5.12
GSM1594652	0.47848058018841394	M5.12
GSM1594653	0.5801596509720014	M5.12
GSM1594654	0.46443755311922547	M5.12
GSM1594655	0.3964042322664892	M5.12
GSM1594656	0.22510146583298557	M5.12
GSM1594657	0.48551924986658257	M5.12
GSM1594658	0.4405518111428578	M5.12
GSM1594659	0.519607873854032	M5.12
GSM1594660	0.32053317465997483	M5.12
GSM1594661	0.385746884680253	M5.12
GSM1594662	0.5436341624444554	M5.12
GSM1594663	0.46583976510339126	M5.12
GSM1594664	0.4529088867286761	M5.12
GSM1594665	0.42457585091370054	M5.12
GSM1594666	0.5728480707779718	M5.12
GSM1594667	0.3723769638421038	M5.12
GSM1594668	0.6409463271770992	M5.12
GSM1594669	0.29635424432708857	M5.12
GSM1594670	0.4659316700763798	M5.12
GSM1594671	0.5192375024478648	M5.12
GSM1594672	0.5675663092139546	M5.12
GSM1594673	0.5823729799981109	M5.12
GSM1594674	0.5448109229910878	M5.12
GSM1594675	0.35600043274435	M5.12
GSM1594676	0.4666885057526449	M5.12
GSM1594677	0.48930389130134455	M5.12
GSM1594678	0.519106769951749	M5.12
GSM1594679	0.4320376711162897	M5.12
GSM1594680	0.26151459520271514	M5.12
GSM1594681	0.4698186588116384	M5.12
GSM1594682	0.3684617715479067	M5.12
GSM1594683	0.46870628873738557	M5.12
GSM1594684	0.6114806227224782	M5.12
GSM1594685	0.4228770861000346	M5.12
GSM1594686	0.4373315520404859	M5.12
GSM1594687	0.21132911042578414	M5.12
GSM1594688	0.3428374915479436	M5.12
GSM1594689	0.5742842495353067	M5.12
GSM1594690	0.43664668208014856	M5.12
GSM1594691	0.4458547134505547	M5.12
GSM1594692	0.47670895812009	M5.12
GSM1594693	0.571458412150285	M5.12
GSM1594694	0.4137618065458391	M5.12
GSM1594695	0.4195110830609416	M5.12
GSM1594696	0.47229710416874565	M5.12
GSM1594697	0.6117946238332316	M5.12
GSM1594698	0.5271304798907276	M5.12
GSM1594699	0.44815563061748526	M5.12
GSM1594700	0.5218628381430845	M5.12
GSM1594701	0.5285680442747116	M5.12
GSM1594702	0.4505798604200621	M5.12
GSM1594703	0.6223497166501398	M5.12
GSM1594704	0.496922106204038	M5.12
GSM1594705	0.5389860343641643	M5.12
GSM1594706	0.31498028482983337	M5.12
GSM1594707	0.2375028420099483	M5.12
