CD14_triad0058_1.CEL	CD14_triad0058_2.CEL	CD14_triad0058_3.CEL	CD14_triad0058_4.CEL	CD14_triad0058_5.CEL	CD14_triad0058_6.CEL	CD14_triad0058_7.CEL	CD14_triad0058_8.CEL	CD14_triad0062_10.CEL	CD14_triad0062_11.CEL	CD14_triad0062_9.CEL	CD14_triad0064_12.CEL	CD14_triad0064_13.CEL	CD14_triad0067_14.CEL	CD14_triad0067_15.CEL	CD14_triad0067_16.CEL	CD14_triad0067_17.CEL	CD14_triad0071_18.CEL	CD14_triad0071_19.CEL	CD16_triad0060_1.CEL	CD16_triad0060_10.CEL	CD16_triad0060_11.CEL	CD16_triad0060_12.CEL	CD16_triad0060_2.CEL	CD16_triad0060_3.CEL	CD16_triad0060_4.CEL	CD16_triad0060_5.CEL	CD16_triad0060_6.CEL	CD16_triad0060_7.CEL	CD16_triad0060_8.CEL	CD16_triad0060_9.CEL	CD4_triad0052_1.CEL	CD4_triad0052_2.CEL	CD4_triad0052_3.CEL	CD4_triad0052_4.CEL	CD4_triad0052_5.CEL	CD4_triad0070_10.CEL	CD4_triad0070_11.CEL	CD4_triad0070_6.CEL	CD4_triad0070_7.CEL	CD4_triad0070_8.CEL	CD4_triad0070_9.CEL	CD4_triad0071_12.CEL	CD4_triad0071_13.CEL	CD4_triad0072_14.CEL	CD4_triad0072_15.CEL	CD4_triad0072_16.CEL
LV 747	0.0280657385067361	0.0139860296018371	0.000854167672747468	0.00267600295228171	0.0327306088159012	0.0153948163797491	-0.00269180255460125	0.0125604176390575	0.0103195407868658	0.0312667624874683	0.00734239326044717	0.01191305944252	-0.00416495981538044	-0.00618712145079885	0.00285527620563851	0.00572085413334932	0.0348274423971678	0.023878567114878	0.00169723818053794	-0.0347784819743401	-0.0256922065354536	-0.0186596926807688	-0.0185745803777213	-0.0356500282006425	-0.0329941963468846	-0.0297835071728062	-0.0259366876324373	-0.0339918152533397	-0.0231642920313366	-0.0487954095995277	-0.0191470716152097	0.00847368633610893	0.0167273779331434	0.00576170283309932	0.00489313783203922	-0.000431217456137873	0.00787714194140749	0.014579678964006	0.00645742455477556	0.0156638387114969	-0.00335409037074691	-0.00672091184186077	0.0112575701494076	0.0351010367908103	0.0138716470271626	-0.00565074509753452	-0.000384340643111121
LV 748	-0.013202288021057	-0.0174426682742882	-0.00970626775536472	-0.0259732412100604	-0.00693090016025993	-0.0290961426742326	-0.0281097725699119	-0.0205245896678758	-0.0317499287399709	-0.0140529649787976	-0.0169069935725928	-0.0272382912657431	-0.0294483595367118	-0.0271291331761542	-0.00573114143130563	-0.019151287116788	-0.0231763550621206	-0.020046554040316	-0.0309244874747542	0.0296219528772054	0.0133465027198542	0.0313669554382277	0.0160601341581159	0.0291040912738415	0.045718682055019	0.042630480546454	0.0448286124539005	0.0317112781382866	0.0294189071163847	0.00651499983615732	0.0303569629923294	-0.010122990917998	-0.0111232503777141	-0.00561092227770617	-0.0259350788134387	0.00305171089432053	-0.00112214732755092	-0.01924746278679	0.00857541145045312	0.0174734768002401	-0.0207233895956383	-0.00394732066020094	0.0257249488053384	0.0285108833414913	0.0167717392783762	0.0213367429904112	0.0222494563189359
LV 749	0.0666437224377203	0.0152083015635268	0.075743209497655	0.0472163500704132	0.0463963689988325	0.0702916671065421	0.0339650783032696	0.0468337927305116	0.0343024896114092	0.0535914747020926	0.0510790206408537	0.0733136820741989	0.0468276734195697	0.0405381851713805	0.0388615762348967	0.0418194879980059	0.052909768401403	0.058022793721619	0.0411979729366725	-0.0783591642328826	-0.0678097041288203	-0.0712526663755028	-0.0432796800923072	-0.0502762303383924	-0.0300302597322743	-0.0472231648395368	-0.0629860628131346	-0.0546178566308638	-0.0519027371628279	-0.0778584758399139	-0.0815599099714011	-0.0133473988368312	-0.0234631734152927	-0.0221801200962661	-0.0160618651710752	-0.00502994819763721	-0.00461390676123899	-0.0141726692321126	-0.0379182301584156	-0.0437261064081035	-0.0180722839640707	-0.00387724957217966	0.0116959791960243	-0.0152050654558038	-0.0104214246303046	-0.00924172463982509	0.00802848388041758
750,KEGG_RIBOSOME	0.00402450503736244	0.014515782149909	0.0326934376486934	0.0336079391637694	0.0416766453025457	0.0375437392638159	0.0112564445952888	0.0312697284206894	0.0238412554495026	-0.0053049437613784	0.0380628622024778	-0.00628883294155218	-0.00100580652230046	0.0643217815285025	0.0666731780088502	0.0555388476966739	0.0618971456052659	0.0506367055876095	0.0300404840791633	-0.0304932847591011	-0.0316911408556126	-0.0244589168905461	-0.0309708730503775	-0.043485307647145	-0.0167641875570117	-0.0267281242664595	-0.0135469667937464	-0.0238660523555428	-0.00682675082444617	-0.0630381058163885	-0.0488267276372422	-0.033724134600972	-0.0348255273535006	-0.0226867819997294	-0.0274766383116864	-0.0340413975598538	0.00695633345054704	-0.0276136475300543	-0.0367250463089492	-0.03095924973272	0.00430422670273667	-0.00996219886567956	0.0100607225503782	-0.0174604922094055	0.00506993537038605	-0.00663380703810181	0.0314132433753359
LV 751	0.00960504092519433	0.0196852648456262	0.0466893145925755	0.0144168539696274	0.0179827743673737	0.0388989840419425	0.0177182103566069	0.0217688407741903	-0.0128832127921543	0.0220057891012526	0.00676779054482361	-0.0158273246297906	0.0180586412046664	0.0287633120862307	0.00301630018650796	0.0369450321522895	0.0062214180454995	0.0227671679201793	0.0272637805739327	-0.0165529818849587	0.00480275464219463	-0.0192605662775813	-0.00872280330821672	0.00200012532838427	-0.0191978203750436	0.00814250024485484	0.00381072311193783	-0.0129428574845252	-0.0136696837217701	0.00362969063763827	-0.0202837198493781	0.000308644489828709	-0.0370161392276591	-0.0322006575527633	-0.0454194919836042	-0.017860777598907	0.0154254411866441	-0.00748029596933029	-0.0384655205082231	-0.0363092086672618	-0.0183973047141398	0.0222786730140934	0.0159441539257456	0.00959032854233644	-0.0218968516349817	-0.0156681537444799	-0.0344521788874088
LV 752	0.00910151670871473	0.0042862364238836	0.0145243287283232	0.00803056452092874	-0.00339123451851619	0.0147322456001632	-0.00269392318518792	-0.00255110776985451	-0.00442365824716271	-0.0209314257300347	-0.00548223739302592	-0.0235402916340821	0.00585363743818845	0.0081945317928648	-0.000797411091488535	-0.00874480100288777	-0.0246964376787571	0.00734027419086564	-0.00568757685934937	-0.00585169792149844	0.00297361690822135	0.00115966128368801	0.0110483426392826	0.0115465517145842	0.0279543414922091	0.015838497972156	-0.0172492373112261	-0.000226170186919496	0.00833772276745799	0.0123462609420517	0.00164652020594738	0.00619865593513324	-0.00561383734062555	-0.00292919728709387	-0.00401923145703038	0.00949923883863341	-0.00883820770788793	-0.017339749888165	-0.00896894812546325	-0.0044167329226569	-0.00846242626068494	0.00340193240034654	0.0151206771576838	0.0132530238200341	-0.0137599032519275	0.00106923282458501	-0.0128421675344205
LV 753	0.0318563310959206	0.0295534683107078	0.0433384241842814	0.0182040211812771	0.0634815502493905	0.0122437344171276	0.0195666998766394	0.0258102172326882	0.00101359480925618	0.0480476883429305	0.0134711844590777	0.0264791963324362	0.0172541304406275	0.0470312668577142	0.0247163724695375	0.0241868255402554	0.0392070388915834	0.0495569032952386	0.053426735693318	-0.0155554243668481	-0.0339750444711758	-0.0275194572814109	-0.0337106481920521	-0.0188433422811514	-0.0160755246018321	0.0150256668575132	-0.0281480117815528	-0.0211053543837737	-0.0383018003613831	-0.0524991713816779	-0.0422396434504719	-0.000505617754042767	-0.0485555649867756	-0.0196286589722075	-0.0401907501206162	-0.0364791576092712	-0.0302830763783402	-0.0136162910413791	0.00577867199052708	-0.0277920930498716	-0.0218255699480491	0.00792867499674491	0.00434639988294079	0.000288650143394223	-0.0211371768081631	-0.0233846843068234	-0.0104413840222581
LV 754	-0.00869082138495782	0.0247339517590647	-0.0358485020686135	0.00543753703691244	0.00453512360468015	0.00372854762044172	0.0284998800384423	9.70879937335212e-05	0.0047710992420659	-0.00984519286107476	0.0149186659422232	-0.0015961696138026	-0.00793544826563032	-0.0518334968833994	-0.0153752834365655	0.00116540755283177	-0.00448190960020749	-0.0117220667956923	0.0290450068337675	0.0637894111274772	0.0317962984283895	0.0564493512946609	0.0447811649606841	0.0517158808648234	0.0530344189253125	0.0650591491875976	0.065625256802377	0.0499237676208045	0.0242365401441362	0.0316136672168117	0.0265341759198961	-0.0490432806205197	-0.0377601165272218	-0.0382578662466651	-0.046150146688129	-0.0539635138871574	-0.0261796063222626	0.0111835028572302	0.00768353061300289	-0.0421826993285386	-0.0548332075687249	-0.0301003689099318	-0.0724699515426543	-0.0305329360206452	-0.0102203858312526	-0.0279247114676639	-0.0334107417160568
LV 755	0.0387075227854837	0.0258469911308538	0.0195877458084199	0.0272132714437604	0.0311751601230112	0.0324509975468916	0.0373247353372562	0.0299259006827233	0.00876660364137026	0.000498456063612022	0.0239144261760691	0.00875424442175795	0.00515387156201855	0.0277940310441259	0.0346279865583976	0.00179195860737183	0.0203223969341936	0.0223169086015472	-0.00710588212693752	0.0172954444574622	-0.0143536630344875	0.00638745247753972	0.0162751030356707	-0.00218521593729871	0.0161081418378273	0.0227975998371574	0.011432010619208	0.0114306302207774	0.0116846665362661	-0.0342324681233431	0.0144725080210221	-0.0180249101010285	-0.0219902571468583	-0.0239583085222211	-0.0249203775273883	-0.0147257633880097	-0.0289173537464802	-0.0558748446311893	-0.0549585147006515	-0.0343371060406293	-0.0389048960530423	-0.0204110510270049	-0.00385468946126136	-0.0115847929916454	-0.0349884740888617	-0.0388109323863698	-0.0399172644770873
LV 756	0.0321037131542426	0.00591504712750349	0.0321681818151267	0.011317271526195	0.0437801640833006	0.0155250188221448	0.00951836195877172	0.000741224974648802	0.0142067445893459	0.0281583342950792	0.0121832976413542	-0.00905058063941536	0.0126772794581471	0.0243959908784893	0.0127642280101465	-0.013487699134664	0.0248700573250866	0.0373972911797863	0.0270091419608272	0.0352066165147044	0.0105798836538872	0.0289348541915686	0.0341612327184459	0.031077008824481	0.0600253671810963	0.0107242506332954	0.0467912599674951	0.019829331530854	0.0463895870690123	-0.0123155097720535	0.025337121465029	-0.0301125148584883	-0.0485659136938388	-0.0438471346461251	-0.0590143643621306	-0.0699473804633177	-0.0369362784606476	0.00538845496311214	-0.0151958047063207	-0.0255135066129685	-0.0730995467282791	-0.0027402429361658	-0.0466944836432961	-0.0386286657646588	-0.0372354880679935	-0.0688587574038429	-0.0679324456189713
LV 757	-0.007809101703018	-0.0067020916954719	0.0156646580259866	-0.000662574704027557	-0.0201975993690125	0.00232591376670887	0.00703815103737588	0.000778049809013304	0.014168903349138	0.0115095088286269	0.00970576947550629	0.0205861310544818	0.0177123442920706	0.0134298790082857	-0.00107215200946825	0.00768645849267381	-0.00685493467597932	-0.00041851097226137	-0.00390206004464742	0.00125438808704687	0.0190909610254926	0.008204441208089	0.00798787689251444	0.0227007325986561	0.0232671383870903	0.00700003511267713	-0.00904450695964143	-0.00830009011221021	0.0249381768427928	0.00688644084801127	0.0015953643192721	-0.00147412401703829	0.0179772320567041	-0.00635943556185301	0.0266767523427441	-0.011746506119094	-0.033946177089642	-0.0155625740021192	-0.0196323708789156	-0.0198443225717621	-0.0271834159006736	-0.02322819561824	-0.0275943160859539	-0.0214426385071667	-0.0174542720491575	-0.00216107318534631	0.00440773697174169
LV 758	-0.0240281523933902	0.00570954237313375	0.0130223023575732	-0.014029387073257	0.0194241940949561	0.00481012181478679	-0.020625890543525	0.0270584682790684	0.00685788684035778	-0.0349612548382118	0.00967362118135129	-0.0319315455577648	-0.0249877254687016	0.0101167573383609	0.0391863405349362	0.0139769421925243	0.0442140829586767	-0.00210995031227388	-0.0213098740128317	-0.00441872478784954	-0.00878794657249819	0.000845543240193165	-0.0324807031854477	0.0271666964548112	0.0491794931227017	0.0494219249590516	0.0208603273146543	0.0223906188573452	0.0341422700579029	0.0339946682723429	0.0044339119891184	0.0120385506287817	-0.0344233906796394	-0.0178974796988439	-0.000942564551510156	0.0247406310453644	-0.0401683309815799	-0.0245318354643613	0.00543432258572941	-0.0229769643529002	-0.0454667957254782	0.00936298005839046	0.00626366477144625	-0.0353653824103661	0.0016892491172535	-0.0313641309543174	-0.0232070828760642
LV 759	-0.0164382881776347	-0.0298011996650306	-0.0218320435829243	-0.0316372496511167	-0.0227413088788064	-0.0430947430716279	-0.0470102153259017	-0.0418057583400975	-0.0409708003120933	-0.0376764729694398	-0.0138243260781126	9.49900454454131e-05	-0.0469694926956399	-0.0338096424134607	-0.0310554932348731	-0.0330107937041187	-0.00107573054796085	-0.0116202123005354	-0.0253237727882576	0.0884987662558589	0.0416804434459551	0.0597016312202916	0.0471019675285427	0.0628955410065598	0.0414777718490612	0.0497129640464071	0.102738513476308	0.0767367995890482	0.0554375554858039	0.0552860967725628	0.0692713079122229	-0.0348417345014426	-0.0480422840856011	-0.0403672988826558	-0.0452777094990592	0.00958556727993174	-0.034877489735338	-0.0106774069776871	-0.0245928058983255	0.0243745881295506	-0.0215040301657563	-0.00949334565829952	0.0122267851133772	0.0313518699446214	-0.0013992388859172	0.00266037974854148	-0.0300626508223752
LV 760	-0.0329142856416027	-0.0557690367412968	-0.0349282262641853	-0.0486400319819657	-0.0384232554012741	-0.0400436270152376	-0.0564722501572244	-0.0522665154623371	-0.0416164355993425	-0.0682813417167955	-0.0260006794224551	-0.0501003508505134	-0.0837994617238205	-0.0434766352694549	-0.0509257300852747	-0.0301855046906379	-0.0370303137615644	-0.0272303734060233	-0.0611838040926095	0.00734995013764751	-0.00867836667856269	0.0113900480755522	0.0174978349158858	-0.00992859812479713	0.0241555004503463	0.0160202309261834	0.0309037857993652	0.0298044439955751	0.00824482181450503	-0.0363525957061625	0.000891603579131788	0.0637166768354205	0.037854913484222	0.0512498595897729	0.0515641439167585	0.0448461416213723	0.0271332137094488	0.0113143157933334	0.0309419971027523	0.0702385008584184	0.0270654817953395	-0.00829473324471853	0.080921108270797	0.0722042297828336	0.0921935356847263	0.0873713714964027	0.0476684434020649
LV 761	-0.0323964382669227	-0.00206947149003363	0.00726745980895939	-0.0544711079476997	0.00136286254943991	-0.0273598933518208	-0.020028847930813	-0.0278169734195069	-0.00553071318884129	-0.0202388878713548	-0.0101153881907085	-0.0390611329553591	-0.0362329352229277	-0.040428985063341	-0.0420908775270123	-0.0264050700665359	-0.0428598541586509	-0.0230572658951438	-0.0423933078872587	0.0561962367568496	0.00814266994305567	0.000369457417225479	-0.0065091339207026	0.013585744362501	0.0359646201626536	0.0712464322279927	0.0589232864410103	0.0523588444803622	-0.00104833478508534	-0.00293000839024509	0.020913700761652	0.0233269856123043	-0.00341487759453755	0.0114975062956217	-0.00242675246256274	0.0142841016203577	0.0307953767474483	0.0236775090717733	0.026746490997471	0.025867425073088	0.0515514323974334	-0.00509299367679937	0.00933742332864267	-0.0180901632221487	-0.0093728702787348	0.00959850706917923	-0.0115717883602752
LV 762	0.0766573798858667	0.0293461166984975	0.0842545530676504	0.0320234337557791	0.0468524105267558	0.0104268550463622	0.0371520048111788	0.0332632835932556	0.0327898182911451	0.0451848022694875	0.0219066315035791	0.0368660289679701	0.028161327757251	0.0483169804639886	0.0768272930125968	0.0561585579141082	0.061645272013161	0.0375937943107437	0.0852957198765095	-0.073296753804507	-0.0305051955099906	-0.0797249609211942	-0.0675159937470652	-0.0445402473990872	-0.0474530230585829	-0.044228667352268	-0.0499220687311145	-0.0764335808606912	-0.0661657457232736	0.00252833398991767	-0.0460828471814616	-0.0428310748313821	-0.0323846777655723	-0.0322536343850137	-0.0103744458915521	0.00902418994892592	0.00560699856280326	-0.0172826234980578	-0.0169815313826131	-0.0387626154397691	0.0043554668383465	0.0586444311642527	-0.0197734305645044	-0.0483739335747506	-0.0431031641295276	-0.0183793174033031	-0.0145121511148501
LV 763	-0.01093803164145	-0.00104098478520641	0.000221172910322551	-0.00584014853230172	0.0168187089064374	-0.00169935462458673	-0.030106090979152	-0.00130627123378402	-0.0235267265430465	-0.00544396514050824	-0.0103306760006899	-0.0204776245107295	0.000309801193321454	-0.0037110620076001	-0.0212473709886687	0.00108954759839524	-0.00306445005746355	0.000789627745580491	0.0192769430509847	0.00613556798723438	-0.00988321746016473	0.00257722385877858	0.0156048414122291	0.00637806547779047	0.00111198083148998	0.00769292038740873	0.0256191364777368	0.0101606001990957	-0.00368981396625903	-0.0146939113271005	0.0036698600185125	0.0159421273308948	-0.0119378651846352	-0.0108787187746745	-0.0220945174110923	0.00306601073922965	-0.00695066454826699	0.0304138887658019	0.0155733448992721	0.00551202499750249	0.0250370018517886	-0.00861402188980093	0.00764815070010057	0.0365990923863684	-0.0124824219958896	-0.0119478293782706	-0.00534190074493556
LV 764	0.0253887945254163	0.0396954667784269	0.041729299203669	0.0129504251293777	0.00899658286812144	0.0325895826961136	0.0183385821697508	0.0477938127611409	0.0359696666104049	0.0505434817851163	0.035890668420176	0.0393898024651962	0.00173485122277924	0.0381876730025724	0.0210939286606097	0.0393769282907038	0.0234697811879605	0.0405087778349817	0.0390882176947452	-0.0331981822817838	-0.0260802058198288	-0.022444641811874	-0.0257194277616098	-0.0412832556394146	-0.0305877763203784	-0.0177820267524055	-0.0317260239426019	-0.018304825583503	-0.0393174459981996	-0.0287113211614485	-0.0271309454303208	-0.0171028349562435	-0.0290937535755817	-0.00503653489869846	-0.033859506325633	-0.0164554998234025	-0.00883320247949919	-0.0190233515098279	-0.021006596032053	-0.0280610974182218	-0.028284255171839	-0.00824788514094835	0.00283379915245696	-0.00312625889061313	-0.012445972004212	-0.0122388990270612	-0.0104683967025156
765,SVM NK cells resting	0.0158684799839461	-0.0156482726926286	-0.00853675203698606	0.027655640899894	0.00437381859586871	0.00890659717004765	-0.00239481779354339	0.0186012797061404	-0.00517088012378635	0.0601691800358563	0.0147633026842113	0.00400974206331595	0.0130951801941245	0.00886466178334088	0.0440833149713913	0.0203146318015642	-0.019540717138747	0.0034698639949152	0.0665138437046537	-0.0559466467258941	-0.0521054167538386	-0.0897204076551723	-0.0511807975077326	-0.0729023984493441	-0.079193569916664	-0.0664087810614546	-0.0657612514487715	-0.0858644243964057	-0.0849837929271216	-0.0830009093165341	-0.0434717362264887	0.0223230102451698	0.0165714540887503	-0.0145788041615857	0.0130854650045594	0.0633986338852155	0.0547722086309995	0.046427737765567	0.0203150631597122	0.0794805469847932	0.029854406892354	0.128037615405342	0.0389852511761743	0.0459979575462913	-0.000768077026626122	0.0214269749625648	0.00581259002256165
766,KEGG_DILATED_CARDIOMYOPATHY	0.0426045503051862	0.00328344233457142	0.0372963704632466	0.00029059272808852	0.0291097227643756	0.00551335963066051	0.00358496132920699	0.0554007577975664	-0.00162266896623057	0.0605297231500603	-0.00655956198490114	-0.0172085998292506	0.0344862279862344	0.0338847789446744	0.0336429390145445	0.0154139923582452	-0.0210852907033424	0.0583014197068075	0.050447535220394	-0.0294494817268557	-0.0208844452474154	-0.017218516915368	0.00911674478400918	-0.0392289331190496	-0.0521911381834935	-0.0241904324394147	0.00212195255928614	-0.0234832294139616	-0.0301452177858049	-0.0442967312273725	-0.00922965381985139	-0.00178765424519409	-0.031564305642541	-0.0297383702132744	-0.0653908010154984	0.00306971510666282	-0.00915776912116665	0.0283009003484791	-0.00126273444591132	-0.0218928929328288	0.013163419363987	0.0453170217181061	-0.00598854948831162	-0.0244431802912084	-0.0290599613954666	0.0125913278510812	-0.0203913353117608
767,SVM B cells naive	0.0202985625115421	0.00309368876894209	0.0399344721977202	-0.0235240953966331	0.0182204466461911	0.00670751937125036	0.0248128865433381	-0.027612055994242	-0.00659910486988761	-0.0163097801266478	0.0111196671777368	0.0760299358847237	0.028341471694469	0.029791637697854	0.0452290344015112	0.000958566891190747	-0.0237385234467744	0.058357170597436	0.0775487580855028	0.0302238565561145	-0.0533220342863155	-0.0219312060532102	-0.0554470220839795	0.0057984039168796	-0.0297661127344254	-0.0258632919866444	-0.00858831368519609	-0.0214941145570164	-0.0320776938520863	-0.0285205816211784	-0.0255116021496941	-0.0145906620688049	-0.0336588839160397	-0.0395677195206477	-0.0332215508228653	-0.00487427472485241	0.0362383987579903	0.057782843253469	-0.0139937002081495	-0.0439127699204707	-0.06734366777093	0.0132224096682771	0.0644971523508309	0.0170620382405963	0.001812462372906	0.00924083160527614	-0.0248534533950561
LV 768	0.0168696111401674	0.0214071403133588	0.0152062405565659	0.0216308644259976	0.0258793904350235	0.017350813783713	0.0129437096291838	0.0151342241512442	0.0048416362550279	0.0053398680623109	0.00198977568593138	-0.0202459517103869	0.00629991028138092	-0.00605481977311374	-0.0128903938000988	0.015847035411507	-0.0249496257027574	0.00318865080100296	0.0191727999433988	-0.0490358224362174	-0.0270948150679857	-0.0167429991609252	0.0153403180007212	-0.0235319428611833	-0.0403579321006899	-0.0166368385822646	0.00693330551537654	-0.0196174225817033	-0.00231723183568809	-0.00907701885279836	0.0069203700340497	0.029873254094045	-0.0161135454576494	-0.0146963616318235	0.00204362993653508	0.00485080067614751	0.0240563005795968	-0.01580688031054	-0.000535130022270159	-0.00805159901488096	-0.0311551132849412	0.0143511484583649	0.0116306168745499	0.00361297535390003	0.0145534172515495	0.00211458764609781	0.0155290488911701
LV 769	0.0540962934718515	0.0426968779285424	0.026105754882948	0.0295485048615299	0.0479755700576601	0.0434885174189141	0.0109693614738303	0.038751143131391	0.0151342050827138	0.0368200818190456	0.0279547686345123	-0.0162171385489656	0.00710463382221221	0.0553899088178814	0.0460746092151046	0.0197874912811852	0.0517209879493036	0.0275348595475067	0.0154813819088667	-0.0394852019937409	-0.0909981982636247	-0.0730723175205886	-0.0484719579950485	-0.00773118908448409	-0.0183191012347896	-0.00253619953615318	-0.0427525970574923	-0.0343448276855835	-0.0144966780716504	-0.0135472099293102	-0.0824832107578139	0.0038408045252469	-0.027415213149443	-0.0163205905666218	-0.0320143109954925	-0.0215623876098246	0.0046869939345672	-0.0301172423088271	-0.0118273858104797	0.015455623765955	-0.0151425924223752	-0.0268158594240752	0.0129736247714059	0.0125935138455752	0.00523239108239105	0.0257149120387404	-0.0114614053024965
LV 770	-0.0336292950731551	-0.0311874502823023	-0.0411528594416278	-0.0144522178891345	-0.0174754333598881	-0.013105049665406	-0.0146024484024097	-0.0285324415057574	-0.0292017038096808	-0.0309662417878522	0.00271067168042671	-0.023430619539975	-0.031574663899894	-0.0131247592365793	-0.0032183483903418	-0.0230682966550086	0.0380422870411097	-0.04206001551087	-0.0324774945468598	0.0395869646604325	0.013387306318242	0.0313969101682693	0.0164618348350607	-0.0221125011450155	0.0239329360758175	0.0547179594574465	0.02137391011889	0.073625117009414	0.0147636677959908	0.0130393581655602	0.0291307295476475	-0.00682813421021665	-0.00256241281554164	-0.00270790964101737	-0.0162120849446241	0.0200491553530857	0.0615619093563588	0.000699761504087021	0.0180306841055495	0.0216413731584357	-0.0144135334625255	0.0265385938433572	0.0025680099883287	-0.0148929604183632	0.00674261690041415	-0.0263896654328288	-0.000623216017049089
LV 771	0.0240442038944553	0.00655711225932346	-0.00967990673548105	0.0201593122769038	0.0162250963233037	0.0354057823203357	0.00111878051077821	0.0248750945113293	0.0250953653960346	-0.00065267254309195	-0.000228786844794473	0.0118038881973841	0.00192243922153331	0.0245561379448627	-0.00702173228198724	0.0292151157642015	0.00162369657083018	0.00106790867448618	0.014153471173907	-0.094991503159183	-0.0810678351291416	-0.0900465071789874	-0.0759719433793777	-0.0976697009992543	-0.0859553718655253	-0.0933089337372197	-0.075224244943979	-0.0799267538642226	-0.0751428566761622	-0.075101929961639	-0.090479464716751	0.0437133798657246	0.0515955477286559	0.0429088427390499	0.04877503737015	0.0374508938156655	0.0520790633883126	0.0421679995331049	0.0499745040041804	0.0488694056566274	0.0517873960427468	0.0417674726797879	0.0576184496728246	0.0737121143606761	0.0542630671456411	0.052259521358938	0.0457040436150429
LV 772	-0.0366042306499199	0.00874227448032365	-0.019873725723141	-0.0455627893034668	-0.0157072141812394	-0.00937519808030977	-0.00500684321448641	-0.00380352619075671	-0.0276407047262912	-0.00741828734585768	-0.000126936229119877	0.0219097595700421	-0.0211826250696961	0.0348615052431878	0.0219712658572923	0.0309367563611906	0.00317563378762434	-0.0211583311981508	-0.00779684813549805	-0.0536455985613069	-0.000103704234308765	-0.0152865533017673	-0.0463255954198413	-0.0110191267101002	-0.0286466903673295	-0.0106840250883741	-0.0186744831744229	-0.0375462384517074	-0.0183907416012006	-0.0122752466959548	-0.0272350147994177	0.0173430026108834	0.0199661667987444	0.0264628847581068	-0.0425945482775333	0.00238887131352703	0.0285249261952587	0.0667986937568574	0.034869058400448	0.0325572691449623	0.0428325968659181	0.0346765805956056	0.0476863427860943	0.0406861324826542	0.00725848260210628	0.0353042083615042	-0.0152675852411333
LV 773	-0.0196205448020328	-0.0122142604356452	0.000390274461294724	-0.00925306544537324	0.00570261359535016	-0.00581236736493039	-0.0170106335006357	-0.0171411403797287	-0.00381509970732777	-0.0150023573160465	-0.0162039124081134	0.000800507848672749	-0.0129523530457187	-0.0225912666899114	0.00270077167463176	0.00245056426009075	-0.00585285225472852	0.000119088005111866	-0.0271685614425139	-0.0021109110846956	-0.0171196444425717	-0.00766001770689254	-0.018845827444504	-0.00952385094602205	-0.0129995430201491	0.00732919988386105	0.00359557547831612	0.0144886492575556	-0.000301024768439937	0.0104296063941102	0.00253846713937488	0.021730922184295	0.00889759212185649	0.0303124727461136	0.00856543890353543	0.0109194679515864	-0.0101566122901886	-0.00422325309889239	0.0214243890148835	-0.00373278685279177	-0.0246717453757932	0.00610648864568852	0.0256251117188806	0.0198937228448237	0.0298965905777208	0.0322595321330564	0.0298065849828364
LV 774	-0.0310524597459021	0.00253278108519079	-0.00733270351245226	-0.029783167586709	-0.0131720371192935	-0.0312787974357197	0.00416650377028979	-0.0421400793280174	-0.025156290745645	-0.0267437032081886	-0.0186894798279235	-0.00731393847674061	-0.00716067120859819	-0.024117222506435	0.00218527700953967	0.01360470220122	-0.00389658315924475	-0.0167158469002201	-0.0183310589183962	0.00814213548129364	-0.0284701343842479	-0.0114845058164079	0.0165559525454938	0.00494903638540857	-0.0377493675796705	-0.00200345342000312	-0.00926712410688867	-0.00596929818521554	-0.0151165039656158	0.0196630613895258	-0.0179339208733365	-0.000135032829815642	0.00489728955177495	0.00542029618924457	-0.0154082079365219	-0.00186246784114293	0.0338448331285698	0.0682142517581747	0.0588348353428371	0.0422047682689141	0.0654987226859631	0.0242661107866356	0.0337538574843567	0.0113949964189602	-0.00496641400135817	0.0284142021211807	0.00470685701513728
LV 775	-0.00835357828872981	0.00109233270062041	-0.00812789250213326	0.0072695331708229	0.00402228147852539	0.018252238609373	0.00534210208381209	0.00652320023680457	-3.93374268212296e-05	0.000980021587574831	0.00510916879505394	0.0224817581762943	0.00731711551256646	0.0187030014639374	0.0145593897477117	0.0122254977233033	0.0132042130623393	-0.0026938157253407	0.0128411880626698	-0.0236144842620106	-0.00778239588220089	-0.00881146669002439	-0.00914029579598659	-0.0147669211273579	-0.0208690218054344	-0.0358632473068105	-0.0230840383900253	-0.0207896108504859	-0.0296619232166842	0.00832208408963219	-0.013396197961596	0.00267784456370734	0.00283906474684896	-0.0144193203818904	0.00860934841263198	0.00835129521599477	0.00565043859054178	0.00491522587179402	0.00642863967157603	0.00428446180028433	0.00318600270393171	-0.0113343885873054	0.0201943550972385	0.0237351357527025	0.0105120617332137	-0.00150181769047635	-0.00537924677019311
