LV	Allergic.Rhinitis...EGPA	Allergic.Rhinitis...GPA..no.prior.nasal.disease.	Allergic.Rhinitis...GPA.with.active.nasal.disease	Allergic.Rhinitis...GPA.with.prior.nasal.disease	Allergic.Rhinitis...Healthy	Allergic.Rhinitis...Sarcoidosis	EGPA...GPA..no.prior.nasal.disease.	EGPA...GPA.with.active.nasal.disease	EGPA...GPA.with.prior.nasal.disease	EGPA...Healthy	EGPA...Sarcoidosis	GPA..no.prior.nasal.disease....EGPA	GPA..no.prior.nasal.disease....GPA.with.active.nasal.disease	GPA..no.prior.nasal.disease....GPA.with.prior.nasal.disease	GPA..no.prior.nasal.disease....Healthy	GPA..no.prior.nasal.disease....Sarcoidosis	GPA.with.active.nasal.disease...EGPA	GPA.with.active.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.active.nasal.disease...GPA.with.prior.nasal.disease	GPA.with.active.nasal.disease...Healthy	GPA.with.active.nasal.disease...Sarcoidosis	GPA.with.prior.nasal.disease...EGPA	GPA.with.prior.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.prior.nasal.disease...GPA.with.active.nasal.disease	GPA.with.prior.nasal.disease...Healthy	GPA.with.prior.nasal.disease...Sarcoidosis	Healthy...EGPA	Healthy...GPA..no.prior.nasal.disease.	Healthy...GPA.with.active.nasal.disease	Healthy...GPA.with.prior.nasal.disease	Healthy...Sarcoidosis	AveExpr	F	P.Value	adj.P.Val
LV 36	-0.01324250367492792	0.004752186213170103	0.04537647213285537	0.024985679047885408	3.2619386023800736e-4	-0.006274599215796504	0.017994689888098023	0.05861897580778329	0.03822818272281333	0.013568697535165927	0.006967904459131416	-0.017994689888098023	0.04062428591968527	0.020233492834715306	-0.004425992352932096	-0.011026785428966608	-0.05861897580778329	-0.04062428591968527	-0.02039079308496996	-0.04505027827261736	-0.05165107134865187	-0.03822818272281333	-0.020233492834715306	0.02039079308496996	-0.024659485187647403	-0.03126027826368191	-0.013568697535165927	0.004425992352932096	0.04505027827261736	0.024659485187647403	-0.006600793076034512	5.221289409601245e-19	3.523830306584892	0.004018715617140151	0.03646105779104672
37,MIPS_60S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	0.004033612743722749	0.004181824193625146	0.017636880077573837	0.01176989985639193	0.004926444975325103	7.834284251939921e-5	1.4821144990239668e-4	0.013603267333851088	0.007736287112669182	8.928322316023544e-4	-0.00395526990120335	-1.4821144990239668e-4	0.01345505588394869	0.007588075662766786	7.446207816999577e-4	-0.004103481351105746	-0.013603267333851088	-0.01345505588394869	-0.005866980221181906	-0.012710435102248733	-0.017558537235054437	-0.007736287112669182	-0.007588075662766786	0.005866980221181906	-0.006843454881066828	-0.011691557013872532	-8.928322316023544e-4	-7.446207816999577e-4	0.012710435102248733	0.006843454881066828	-0.004848102132805704	4.496585852203039e-18	0.6091480421839729	0.7222159496334739	0.8174623191378885
38,PID_PLK1_PATHWAY	-0.15641135995362931	-0.014377773942800473	-0.17873387490726306	-0.05377573645186788	-0.07604926199831114	-0.05984681467139516	0.14203358601082883	-0.02232251495363373	0.10263562350176143	0.08036209795531818	0.09656454528223415	-0.14203358601082883	-0.16435610096446257	-0.03939796250906741	-0.06167148805551066	-0.04546904072859469	0.02232251495363373	0.16435610096446257	0.12495813845539516	0.10268461290895191	0.11888706023586788	-0.10263562350176143	0.03939796250906741	-0.12495813845539516	-0.02227352554644325	-0.006071078219527275	-0.08036209795531818	0.06167148805551066	-0.10268461290895191	0.02227352554644325	0.016202447326915975	-2.311062525561207e-19	3.592403005172869	0.00351741948359632	0.033705757575821046
39,SVM Dendritic cells resting	0.04987052673082177	0.02137713079354805	0.011233294173106343	-0.010090767913650529	-3.884171289871754e-4	0.0030755031536225247	-0.028493395937273715	-0.03863723255771542	-0.05996129464447229	-0.05025894385980895	-0.046795023577199245	0.028493395937273715	-0.010143836620441708	-0.03146789870719858	-0.021765547922535225	-0.018301627639925527	0.03863723255771542	0.010143836620441708	-0.02132406208675687	-0.011621711302093518	-0.008157791019483818	0.05996129464447229	0.03146789870719858	0.02132406208675687	0.009702350784663354	0.013166271067273054	0.05025894385980895	0.021765547922535225	0.011621711302093518	-0.009702350784663354	0.0034639202826097	1.0187220675946036e-17	2.8129160762037118	0.01604002558967786	0.07363490817214907
LV 40	0.04213682152330714	0.0350884365121197	0.03244448972479179	0.011969376462986403	0.03350040508345395	0.03506289945952002	-0.007048385011187436	-0.009692331798515348	-0.030167445060320736	-0.008636416439853186	-0.007073922063787116	0.007048385011187436	-0.002643946787327912	-0.0231190600491333	-0.0015880314286657506	-2.5537052599679776e-5	0.009692331798515348	0.002643946787327912	-0.020475113261805386	0.0010559153586621613	0.002618409734728232	0.030167445060320736	0.0231190600491333	0.020475113261805386	0.02153102862046755	0.023093522996533618	0.008636416439853186	0.0015880314286657506	-0.0010559153586621613	-0.02153102862046755	0.0015624943760660709	-1.2519681928595772e-17	0.8909844359212689	0.5060555279114951	0.6546222883992735
LV 41	-0.0163583616321709	0.008128481768652187	0.05136298143383558	-0.0026562834543091274	-0.0032084694577771107	-0.010388112849613019	0.024486843400823088	0.06772134306600648	0.013702078177861772	0.013149892174393787	0.0059702487825578805	-0.024486843400823088	0.0432344996651834	-0.010784765222961314	-0.011336951226429299	-0.018516594618265207	-0.06772134306600648	-0.0432344996651834	-0.05401926488814471	-0.054571450891612694	-0.061751094283448604	-0.013702078177861772	0.010784765222961314	0.05401926488814471	-5.521860034679834e-4	-0.007731829395303891	-0.013149892174393787	0.011336951226429299	0.054571450891612694	5.521860034679834e-4	-0.007179643391835908	7.425358299719804e-18	4.413389221058664	7.228057298202922e-4	0.01997562043807035
42,DMAP_HSC1	0.005217356674958248	0.008169753535910656	0.0040036140979953835	0.007377974618681055	0.003279927794708557	0.010310277810920216	0.0029523968609524083	-0.0012137425769628645	0.002160617943722807	-0.0019374288802496914	0.005092921135961968	-0.0029523968609524083	-0.004166139437915273	-7.917789172296012e-4	-0.0048898257412021	0.0021405242750095594	0.0012137425769628645	0.004166139437915273	0.0033743605206856715	-7.236863032868269e-4	0.0063066637129248326	-0.002160617943722807	7.917789172296012e-4	-0.0033743605206856715	-0.004098046823972499	0.0029323031922391606	0.0019374288802496914	0.0048898257412021	7.236863032868269e-4	0.004098046823972499	0.007030350016211659	-6.040147366188981e-18	0.16145834959386907	0.9860558525969938	0.9907042497142827
LV 43	-0.00418505529574651	0.010774147767655541	0.0189014947237458	0.010712538068947473	0.006670092234112843	7.285629247658918e-4	0.014959203063402052	0.023086550019492308	0.014897593364693984	0.010855147529859352	0.0049136182205124015	-0.014959203063402052	0.008127346956090258	-6.160969870806863e-5	-0.0041040555335427	-0.01004558484288965	-0.023086550019492308	-0.008127346956090258	-0.008188956654798327	-0.012231402489632958	-0.018172931798979906	-0.014897593364693984	6.160969870806863e-5	0.008188956654798327	-0.004042445834834631	-0.009983975144181582	-0.010855147529859352	0.0041040555335427	0.012231402489632958	0.004042445834834631	-0.00594152930934695	-1.4586798965347741e-18	0.8371756206525288	0.5451688192235675	0.6863286027725269
LV 44	-0.00532009128452477	-0.007663187967811882	-0.006474599636237373	-0.014783565220249454	0.005859062560717273	-0.005225759827129055	-0.002343096683287112	-0.001154508351712603	-0.009463473935724684	0.011179153845242044	9.433145739571519e-5	0.002343096683287112	0.0011885883315745087	-0.007120377252437572	0.013522250528529154	0.002437428140682827	0.001154508351712603	-0.0011885883315745087	-0.008308965584012082	0.012333662196954646	0.0012488398091083184	0.009463473935724684	0.007120377252437572	0.008308965584012082	0.020642627780966726	0.0095578053931204	-0.011179153845242044	-0.013522250528529154	-0.012333662196954646	-0.020642627780966726	-0.011084822387846327	2.08280943661689e-17	1.1048608938803437	0.367742227653815	0.543355656728017
45,REACTOME_RNA_POL_I_PROMOTER_OPENING	-0.05423085046840219	-0.020133017523138882	0.0036870276235171084	-0.023856059331445835	-0.026056247978293007	-0.042208089571603456	0.034097832945263314	0.0579178780919193	0.030374791136956358	0.028174602490109186	0.012022760896798738	-0.034097832945263314	0.02382004514665599	-0.0037230418083069546	-0.005923230455154126	-0.022075072048464574	-0.0579178780919193	-0.02382004514665599	-0.027543086954962943	-0.029743275601810115	-0.045895117195120565	-0.030374791136956358	0.0037230418083069546	0.027543086954962943	-0.002200188646847172	-0.018352030240157618	-0.028174602490109186	0.005923230455154126	0.029743275601810115	0.002200188646847172	-0.016151841593310446	-6.854368931907536e-18	1.9355022239607913	0.0861397409298282	0.20686112967820058
LV 46	0.0026578929990641355	0.005050712228324046	0.026786334957649396	0.0061863190122728225	-7.702580605935582e-4	0.010313029807267718	0.00239281922925991	0.02412844195858526	0.003528426013208687	-0.0034281510596576937	0.007655136808203582	-0.00239281922925991	0.02173562272932535	0.001135606783948777	-0.005820970288917603	0.0052623175789436715	-0.02412844195858526	-0.02173562272932535	-0.020600015945376575	-0.027556593018242953	-0.01647330515038168	-0.003528426013208687	-0.001135606783948777	0.020600015945376575	-0.006956577072866381	0.004126710794994895	0.0034281510596576937	0.005820970288917603	0.027556593018242953	0.006956577072866381	0.011083287867861275	-2.2092045846198056e-17	0.8142063559989874	0.5623016458576799	0.6946079154712517
LV 47	0.018801147265763735	0.003942144211076977	0.026154818940366337	0.01945511623265998	0.02622538784089215	0.02334576549713198	-0.01485900305468676	0.007353671674602601	6.539689668962424e-4	0.007424240575128415	0.004544618231368242	0.01485900305468676	0.02221267472928936	0.015512972021583001	0.022283243629815173	0.019403621286055002	-0.007353671674602601	-0.02221267472928936	-0.006699702707706359	7.056890052581366e-5	-0.0028090534432343595	-6.539689668962424e-4	-0.015512972021583001	0.006699702707706359	0.0067702716082321725	0.003890649264472	-0.007424240575128415	-0.022283243629815173	-7.056890052581366e-5	-0.0067702716082321725	-0.002879622343760173	1.8331576205840438e-18	0.9291445911869041	0.47927892022829355	0.6324175057023071
48,MIPS_RIBOSOME_CYTOPLASMIC	-0.007700347645516631	-0.04032986646055764	-0.050691507500374745	-0.021842432525647906	-0.005836019698195907	-0.003684607454953191	-0.032629518815041	-0.042991159854858116	-0.014142084880131274	0.0018643279473207243	0.00401574019056344	0.032629518815041	-0.01036164103981711	0.01848743393490973	0.03449384676236173	0.03664525900560445	0.042991159854858116	0.01036164103981711	0.02884907497472684	0.04485548780217884	0.04700690004542155	0.014142084880131274	-0.01848743393490973	-0.02884907497472684	0.016006412827452	0.018157825070694716	-0.0018643279473207243	-0.03449384676236173	-0.04485548780217884	-0.016006412827452	0.002151412243242716	-1.6174584515316643e-17	2.5086225053975113	0.02893217407775745	0.100904790864829
49,KEGG_DILATED_CARDIOMYOPATHY	-0.015076722205789355	0.00439589311606282	0.005954452042826208	0.0170285299199426	-0.011458220926884116	0.007434809863229041	0.019472615321852176	0.021031174248615565	0.03210525212573195	0.0036185012789052406	0.022511532069018396	-0.019472615321852176	0.001558558926763388	0.012632636803879778	-0.015854114042946933	0.0030389167471662213	-0.021031174248615565	-0.001558558926763388	0.01107407787711639	-0.017412672969710323	0.0014803578204028332	-0.03210525212573195	-0.012632636803879778	-0.01107407787711639	-0.02848675084682671	-0.009593720056713557	-0.0036185012789052406	0.015854114042946933	0.017412672969710323	0.02848675084682671	0.018893030790113157	-1.751842457647631e-18	0.9681127450168603	0.45283055877375533	0.6080867503533285
LV 50	-0.019854407709620082	-0.008959135616906859	-0.11075994757536511	-0.09151888663261568	0.015499708846327273	-0.002155105905126284	0.010895272092713225	-0.09090553986574502	-0.0716644789229956	0.035354116555947356	0.0176993018044938	-0.010895272092713225	-0.10180081195845825	-0.08255975101570882	0.024458844463234132	0.006804029711780575	0.09090553986574502	0.10180081195845825	0.019241060942749424	0.12625965642169237	0.10860484167023882	0.0716644789229956	0.08255975101570882	-0.019241060942749424	0.10701859547894296	0.0893637807274894	-0.035354116555947356	-0.024458844463234132	-0.12625965642169237	-0.10701859547894296	-0.017654814751453557	3.968750584019307e-18	3.7599173777405763	0.0025415909617137918	0.029028626523117933
LV 51	-0.0019746504655542823	0.025463111421089375	-0.0027319300387199435	-7.658678102847266e-4	8.649167725526272e-4	-0.006941471276652468	0.02743776188664366	-7.572795731656608e-4	0.0012087826552695559	0.00283956723810691	-0.004966820811098185	-0.02743776188664366	-0.02819504145980932	-0.026228979231374103	-0.02459819464853675	-0.032404582697741845	7.572795731656608e-4	0.02819504145980932	0.0019660622284352167	0.0035968468112725707	-0.004209541237932525	-0.0012087826552695559	0.026228979231374103	-0.0019660622284352167	0.0016307845828373538	-0.006175603466367741	-0.00283956723810691	0.02459819464853675	-0.0035968468112725707	-0.0016307845828373538	-0.007806388049205095	-4.607859233063394e-19	1.0566797477695704	0.39631068448819873	0.5634248740698984
LV 52	0.008956101392855865	-0.018565159900504388	-0.0334074366939624	-0.011203093818524511	-8.021868297483992e-4	0.007475769753835945	-0.02752126129336025	-0.04236353808681826	-0.020159195211380376	-0.009758288222604265	-0.00148033163901992	0.02752126129336025	-0.014842276793458009	0.0073620660819798765	0.01776297307075599	0.026040929654340333	0.04236353808681826	0.014842276793458009	0.022204342875437884	0.032605249864213995	0.040883206447798345	0.020159195211380376	-0.0073620660819798765	-0.022204342875437884	0.010400906988776111	0.018678863572360455	0.009758288222604265	-0.01776297307075599	-0.032605249864213995	-0.010400906988776111	0.008277956583584344	3.0300597557358043e-18	2.2760837660944255	0.045237705738772276	0.13685738695135707
LV 53	-0.01575486213660333	-0.020287388458223393	-0.09948397725108446	-0.04917667931035249	-0.017898946536426156	-0.02708319579242895	-0.0045325263216200624	-0.08372911511448113	-0.03342181717374916	-0.002144084399822825	-0.011328333655825619	0.0045325263216200624	-0.07919658879286107	-0.028889290852129094	0.0023884419217972373	-0.0067958073342055565	0.08372911511448113	0.07919658879286107	0.05030729794073197	0.08158503071465831	0.07240078145865551	0.03342181717374916	0.028889290852129094	-0.05030729794073197	0.03127773277392633	0.022093483517923538	0.002144084399822825	-0.0023884419217972373	-0.08158503071465831	-0.03127773277392633	-0.009184249256002794	7.532351935162452e-19	4.190072205402931	0.001108463904869945	0.023783779871883386
LV 54	0.01866133376515311	0.005380122765429387	-0.003825143867423997	0.017190619378888897	0.017870335631287156	0.016548636068642715	-0.013281210999723722	-0.022486477632577107	-0.0014707143862642113	-7.909981338659524e-4	-0.0021126976965103956	0.013281210999723722	-0.009205266632853384	0.011810496613459513	0.012490212865857771	0.011168513303213327	0.022486477632577107	0.009205266632853384	0.021015763246312893	0.021695479498711152	0.020373779936066712	0.0014707143862642113	-0.011810496613459513	-0.021015763246312893	6.797162523982589e-4	-6.419833102461843e-4	7.909981338659524e-4	-0.012490212865857771	-0.021695479498711152	-6.797162523982589e-4	-0.0013216995626444432	1.0345571256401155e-17	1.2473821198473773	0.2923340619291906	0.4691605189009937
LV 55	-0.016167949805964907	0.003334403807934002	0.04972368850211502	0.02265130008084378	-0.014380144078407323	-0.0074108859410767615	0.019502353613898907	0.06589163830807993	0.03881924988680868	0.0017878057275575836	0.008757063864888144	-0.019502353613898907	0.046389284694181014	0.019316896272909778	-0.017714547886341324	-0.010745289749010763	-0.06589163830807993	-0.046389284694181014	-0.02707238842127124	-0.06410383258052234	-0.05713457444319178	-0.03881924988680868	-0.019316896272909778	0.02707238842127124	-0.0370314441592511	-0.03006218602192054	-0.0017878057275575836	0.017714547886341324	0.06410383258052234	0.0370314441592511	0.006969258137330561	3.0314863375417064e-18	3.545535906106032	0.003852709924085551	0.03621772999870577
LV 56	-0.007826790314820347	0.008055700922959288	0.061825377370937275	0.040910379356908014	-0.015471157011835455	-0.001655757162946669	0.015882491237779635	0.06965216768575762	0.048737169671728364	-0.0076443666970151085	0.006171033151873678	-0.015882491237779635	0.05376967644797799	0.03285467843394873	-0.023526857934794743	-0.009711458085905957	-0.06965216768575762	-0.05376967644797799	-0.020914998014029258	-0.07729653438277273	-0.06348113453388395	-0.048737169671728364	-0.03285467843394873	0.020914998014029258	-0.056381536368743476	-0.042566136519854685	0.0076443666970151085	0.023526857934794743	0.07729653438277273	0.056381536368743476	0.013815399848888786	3.76902913119303e-18	4.495816323689097	6.17664948939448e-4	0.019514812672960125
57,SVM T cells CD4 memory activated	-0.011491745859328023	-0.00267088957669415	-0.0582941977430395	-0.04348657641121052	-5.707141070448209e-4	-0.026435555238016325	0.008820856282633873	-0.046802451883711474	-0.0319948305518825	0.010921031752283202	-0.014943809378688302	-0.008820856282633873	-0.055623308166345344	-0.04081568683451637	0.002100175469649329	-0.023764665661322175	0.046802451883711474	0.055623308166345344	0.014807621331828974	0.05772348363599467	0.03185864250502317	0.0319948305518825	0.04081568683451637	-0.014807621331828974	0.0429158623041657	0.017051021173194195	-0.010921031752283202	-0.002100175469649329	-0.05772348363599467	-0.0429158623041657	-0.025864841130971504	4.336808689942018e-19	2.3678788963439157	0.03794037387587668	0.12158165264769574
58,SVM NK cells resting	-0.021988792565801826	-0.002361764147928871	-0.012541908040078542	-0.025360265044220676	-0.011983383487657533	-0.010186105483072652	0.019627028417872956	0.009446884525723283	-0.0033714724784188483	0.010005409078144293	0.011802687082729173	-0.019627028417872956	-0.01018014389214967	-0.022998500896291803	-0.009621619339728662	-0.007824341335143781	-0.009446884525723283	0.01018014389214967	-0.012818357004142134	5.585245524210092e-4	0.0023558025570058886	0.0033714724784188483	0.022998500896291803	0.012818357004142134	0.013376881556563141	0.015174159561148022	-0.010005409078144293	0.009621619339728662	-5.585245524210092e-4	-0.013376881556563141	0.0017972780045848794	-2.4280422336451692e-18	0.4104107721479918	0.8699123044765716	0.9161555779210491
